,author_name,personal_rating,review_date,review_text,review_acquisition_date,google_url,biz_id
826,陳冠任,5,2 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl0QVk=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
827,蔡月,5,2 年前,"黑湖椒鐵板麵好好吃推薦

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl0QVk=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
828,侯正修,5,2 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl0QVk=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
829,鍾婉娟,5,2 年前,"披薩很多口味滿好吃可以推薦

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl0QVk=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
830,廖國樑,5,2 年前,"黑飯很好吃鐵板麵也非常讚推薦

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl2Z1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
831,呂素麗,5,2 年前,"東西色香味俱全很好吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl2Z1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
832,陳米秀,5,2 年前,"環境好，甜點好吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl2Z1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
833,Jani,5,2 年前,"環境清潔，服務良好

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl2Z1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
834,劉美愛,5,2 年前,"飯披薩義大利麵餐點都很好吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl2Z1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
835,Minnie CHANG,5,2 年前,"焗烤好吃!香草茶很香，環境也不錯

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl2Z1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
836,鄭寶春,5,2 年前,"番茄麵好吃頓飯黑湖椒鐵板好好吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl2Z1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
837,王麗月,5,2 年前,"大平凡好好吃甜點飲品好吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl2Z1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
838,黃德賢,5,2 年前,"田園口袋餅非常好吃洪蛋也好好吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl2Z1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
839,Shu Lee,5,2 年前,"披薩甜點好好吃喜歡常來用餐

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl2Z1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
840,Jungching Kuo,5,2 年前,"用餐感覺非常滿意！外場服務人員漂亮熱心！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl5QVk=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
841,陳銀杏,5,2 年前,"好吃喜歡常來用餐服務好

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl5QVk=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
842,黃韵,5,2 年前,"餐點非常好吃，用餐環境也非常寧靜！會推薦朋友來！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl5QVk=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
843,江庭瑜,5,2 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl5QVk=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
844,syinni chen,3,2 年前,"聚餐囉

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl5QVk=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
845,Sujn Lin,5,2 年前,"龍眼飲料超好喝，甜蜜在心。服務態度好又親切，讚 ！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl5QVk=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
846,Melian Shie,5,2 年前,"素食pizza，飯類麵類好吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl5QVk=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
847,徐碩,5,2 年前,"香草料理很好吃  
北投蔬食最佳選擇

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl5QVk=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
848,CHUNGCHI LIU,5,2 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl5QVk=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
849,李博緯,5,2 年前,"離家很近的在地名素食餐廳。

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUl5QVk=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
850,shiung17,5,2 年前,"好好吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkwZ1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
851,Benson LIU,5,2 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkwZ1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
852,Carson L,5,2 年前,"好好吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkwZ1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
853,黃Dicky,5,2 年前,"第一次來吃，環境很清閒，價位也很親民，是吃素食的最佳選擇！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkwZ1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
854,鍾穎如,5,2 年前,"不錯的蔬食餐廳

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkwZ1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
855,林亮妤,5,2 年前,"好吃的鐵板麵和鬆餅！超級推薦！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkwZ1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
856,Wei Chien,5,2 年前,"環境舒適靠近車站,適合帶家人來吃！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkwZ1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
857,黃怡珊,5,2 年前,"好吃的蔬食餐廳，有純素跟蛋奶素的選擇，推薦來此用餐

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkwZ1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
858,Vivian Chu,5,2 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkwZ1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
859,Candace Lu,5,2 年前,"服務人員都超親切的！！ 已經是再度回訪了～

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkwZ1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
860,Miffy Lee,5,2 年前,"最常來的

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkzQVk=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
861,yu-hsiang kuan,5,2 年前,"北投趴趴走，順道體驗疏食！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkzQVk=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
862,周珮君,5,2 年前,"服務人員親切有禮，用餐氛圍也很棒！值得推薦！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkzQVk=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
863,黃心雅,5,2 年前,"蔬食餐廳打卡送甜點哦！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkzQVk=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
864,HCF Fang,5,2 年前,"今天第二次來，下次還要再來  
  
Pine apple Hwai Pizza, Tappanyski are all delicious. Great restaurant for
vegan.

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkzQVk=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
865,李初善,5,2 年前,"被門口的植物們吸引進來，名字叫蒔蘿很好聽。  
店裡的氛圍很溫馨，也有很多創作及老闆的愛心傳遞。  
  
有提供愛心待用餐，可以讓來用餐的客人一起參加愛心待用餐的資金贊助。  
  
餐點上菜速度很快，這次點了  
  
咖喱叻沙烏龍 湯頭濃郁，料多，薑黃味重。  
  
套餐蔬菜湯 蕃茄湯底，味道超級濃，好喜歡。  
  
康普茶 喝起來很像醋，非常濃，促進消化，喜歡酸酸甜甜口味的朋友很適合嘗試。  
  
咖哩蔬菜溫泉蛋 咖喱很濃，配料很多  
有溫泉蛋，適合喜歡吃蛋的朋友（因為我不喜歡吃蛋，喜歡咖哩）  
  
布朗尼甜點✨ 巧克力加堅果，能量滿點的甜點  
  
烤布蕾✨ 喜歡上面的焦糖脆脆配上蛋香味剛剛好的布蕾。  
  
我會再來，謝謝你們

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkzQVk=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
866,Kuang25,5,2 年前,"氣氛好 店員好

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkzQVk=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
867,Charles,5,2 年前,"健康好吃～

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkzQVk=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
868,陳億禎,5,2 年前,"好吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkzQVk=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
869,Iris Yi,5,2 年前,"交通方便，菜單很健康，適合蔬食愛好者的環境

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkzQVk=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
870,P Y,5,2 年前,"Cp值很高，交通非常便利離北投捷運站很近

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk1Z1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
871,Lin Traptrix,5,2 年前,"不錯的用餐體驗

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk1Z1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
872,妍太,5,2 年前,"美味，下次有機會再來。

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk1Z1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
873,劉家昕,5,2 年前,"吃素好方便又美味

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk1Z1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
874,郭富昌,4,2 年前,"吃素好吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk1Z1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
875,郭楷澐,5,2 年前,"吃素健康

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk1Z1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
876,郭琬寧,4,2 年前,"素食好吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk1Z1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
877,Yi-Hsuan Liu,5,2 年前,"東西好吃！交通也很方便！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk1Z1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
878,和佳關東煮大腸香腸,5,2 年前,"好吃的素食餐廳

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk1Z1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
879,edctify 2388,5,2 年前,"網路評價好評又好吃的素食餐廳！

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk1Z1k=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
880,簡美麗,5,2 年前,"焗烤筆尖麵非常好吃其它更好吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk4QVk=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
