,file_name_1,category_new
16070,16070,咖啡甜點
16071,16071,咖啡甜點
16072,16072,咖啡甜點
16073,16073,咖啡甜點
16074,16074,咖啡甜點
16075,16075,咖啡甜點
16076,16076,咖啡甜點
16077,16077,咖啡甜點
16078,16078,咖啡甜點
16079,16079,咖啡甜點
16080,16080,咖啡甜點
16081,16081,咖啡甜點
16082,16082,咖啡甜點
16083,16083,咖啡甜點
16084,16084,咖啡甜點
16085,16085,咖啡甜點
16086,16086,咖啡甜點
16088,16088,咖啡甜點
16089,16089,咖啡甜點
16090,16090,咖啡甜點
16091,16091,咖啡甜點
16092,16092,咖啡甜點
16093,16093,咖啡甜點
16094,16094,咖啡甜點
16095,16095,咖啡甜點
16096,16096,咖啡甜點
16097,16097,咖啡甜點
16098,16098,咖啡甜點
16099,16099,咖啡甜點
16100,16100,咖啡甜點
16101,16101,咖啡甜點
16102,16102,咖啡甜點
16103,16103,咖啡甜點
16104,16104,咖啡甜點
16106,16106,咖啡甜點
16107,16107,咖啡甜點
16108,16108,咖啡甜點
16109,16109,咖啡甜點
16110,16110,咖啡甜點
16111,16111,咖啡甜點
16112,16112,中式
16113,16113,酒吧/餐酒館
16114,16114,咖啡甜點
16119,16119,咖啡甜點
16122,16122,早午餐
16123,16123,台灣小吃/熱炒店
16131,16131,咖啡甜點
16132,16132,咖啡甜點
16133,16133,早午餐
16134,16134,咖啡甜點
16136,16136,咖啡甜點
16137,16137,咖啡甜點
16138,16138,咖啡甜點
16139,16139,咖啡甜點
16140,16140,咖啡甜點
16144,16144,台灣小吃/熱炒店
16145,16145,台灣小吃/熱炒店
16146,16146,日式
16147,16147,早午餐
16148,16148,早午餐
16149,16149,早午餐
16150,16150,早午餐
16151,16151,早午餐
16152,16152,早午餐
16154,16154,早午餐
16155,16155,早午餐
16156,16156,早午餐
16157,16157,早午餐
16158,16158,早午餐
16159,16159,早午餐
16160,16160,早午餐
16161,16161,早午餐
16162,16162,早午餐
16163,16163,早午餐
16164,16164,早午餐
16165,16165,早午餐
16166,16166,早午餐
16167,16167,早午餐
16168,16168,早午餐
16170,16170,咖啡甜點
16171,16171,咖啡甜點
16172,16172,咖啡甜點
16173,16173,咖啡甜點
16174,16174,咖啡甜點
16176,16176,咖啡甜點
16177,16177,咖啡甜點
16178,16178,咖啡甜點
16179,16179,咖啡甜點
16180,16180,咖啡甜點
16181,16181,咖啡甜點
16182,16182,咖啡甜點
16185,16185,咖啡甜點
16189,16189,早午餐
16190,16190,早午餐
16191,16191,早午餐
16192,16192,早午餐
16193,16193,早午餐
16194,16194,早午餐
16195,16195,早午餐
16197,16197,咖啡甜點
16198,16198,咖啡甜點
16199,16199,早午餐
16200,16200,早午餐
16201,16201,咖啡甜點
16203,16203,咖啡甜點
16204,16204,咖啡甜點
16205,16205,台灣小吃/熱炒店
16207,16207,日式
16211,16211,早午餐
16212,16212,早午餐
16213,16213,台灣小吃/熱炒店
16214,16214,早午餐
16215,16215,中式
16217,16217,早午餐
16218,16218,台灣小吃/熱炒店
16219,16219,台灣小吃/熱炒店
16220,16220,美式
16221,16221,早午餐
16223,16223,早午餐
16224,16224,火鍋
16225,16225,火鍋
16226,16226,火鍋
16227,16227,火鍋
16228,16228,火鍋
16231,16231,火鍋
16232,16232,中式
16233,16233,台灣小吃/熱炒店
16235,16235,台灣小吃/熱炒店
16237,16237,日式
16238,16238,早午餐
16241,16241,咖啡甜點
16242,16242,台灣小吃/熱炒店
16244,16244,台灣小吃/熱炒店
16246,16246,日式
16247,16247,日式
16248,16248,中式
16249,16249,台灣小吃/熱炒店
16251,16251,日式
16252,16252,中式
16253,16253,台灣小吃/熱炒店
16254,16254,中式
16255,16255,中式
16256,16256,日式
16257,16257,日式
16258,16258,台灣小吃/熱炒店
16261,16261,日式
16262,16262,日式
16263,16263,台灣小吃/熱炒店
16264,16264,早午餐
16265,16265,台灣小吃/熱炒店
16266,16266,台灣小吃/熱炒店
16267,16267,台灣小吃/熱炒店
16268,16268,早午餐
16269,16269,咖啡甜點
16271,16271,中式
16273,16273,日式
16275,16275,意式
16276,16276,意式
16277,16277,中式
16279,16279,台灣小吃/熱炒店
16281,16281,素食
16282,16282,台灣小吃/熱炒店
16286,16286,中式
16287,16287,台灣小吃/熱炒店
16288,16288,日式
16289,16289,台灣小吃/熱炒店
16291,16291,日式
16292,16292,日式
16296,16296,日式
16297,16297,日式
16298,16298,日式
16299,16299,咖啡甜點
16303,16303,咖啡甜點
16304,16304,火鍋
16305,16305,咖啡甜點
16307,16307,台灣小吃/熱炒店
16310,16310,咖啡甜點
16311,16311,咖啡甜點
16312,16312,中式
16313,16313,中式
16314,16314,台灣小吃/熱炒店
16315,16315,台灣小吃/熱炒店
16316,16316,早午餐
16317,16317,早午餐
16318,16318,早午餐
16320,16320,早午餐
16322,16322,異國料理
16323,16323,咖啡甜點
16324,16324,早午餐
16325,16325,早午餐
16326,16326,意式
16329,16329,早午餐
16331,16331,中式
16335,16335,台灣小吃/熱炒店
16336,16336,台灣小吃/熱炒店
16337,16337,日式
16339,16339,日式
16340,16340,日式
16341,16341,日式
16343,16343,意式
16344,16344,意式
16345,16345,意式
16348,16348,中式
16349,16349,中式
16351,16351,意式
16352,16352,台灣小吃/熱炒店
16353,16353,早午餐
16354,16354,早午餐
16358,16358,早午餐
16359,16359,中式
16360,16360,早午餐
16361,16361,中式
16364,16364,咖啡甜點
16365,16365,台灣小吃/熱炒店
16366,16366,台灣小吃/熱炒店
16369,16369,中式
16370,16370,中式
16376,16376,台灣小吃/熱炒店
16377,16377,台灣小吃/熱炒店
16378,16378,中式
16379,16379,早午餐
16380,16380,咖啡甜點
16381,16381,火鍋
16382,16382,台灣小吃/熱炒店
16385,16385,中式
16386,16386,異國料理
16389,16389,中式
16390,16390,中式
16391,16391,早午餐
16392,16392,中式
16393,16393,中式
16394,16394,台灣小吃/熱炒店
16395,16395,台灣小吃/熱炒店
16396,16396,日式
16397,16397,韓式
16398,16398,日式
16399,16399,日式
16400,16400,中式
16401,16401,中式
16402,16402,中式
16403,16403,中式
16406,16406,台灣小吃/熱炒店
16407,16407,中式
16409,16409,早午餐
16413,16413,台灣小吃/熱炒店
16416,16416,中式
16417,16417,中式
16418,16418,中式
16419,16419,中式
16420,16420,台灣小吃/熱炒店
16421,16421,早午餐
16422,16422,中式
16425,16425,中式
16426,16426,中式
16428,16428,韓式
16429,16429,日式
16430,16430,中式
16431,16431,咖啡甜點
16434,16434,日式
16435,16435,早午餐
16436,16436,日式
16437,16437,台灣小吃/熱炒店
16438,16438,早午餐
16441,16441,台灣小吃/熱炒店
16442,16442,早午餐
16443,16443,台灣小吃/熱炒店
16444,16444,台灣小吃/熱炒店
16447,16447,異國料理
16448,16448,中式
16453,16453,早午餐
16456,16456,台灣小吃/熱炒店
16457,16457,咖啡甜點
16458,16458,台灣小吃/熱炒店
16460,16460,早午餐
16462,16462,台灣小吃/熱炒店
16463,16463,咖啡甜點
16470,16470,港式
16472,16472,南洋
16473,16473,素食
16474,16474,素食
16476,16476,台灣小吃/熱炒店
16477,16477,咖啡甜點
16478,16478,早午餐
16479,16479,早午餐
16480,16480,早午餐
16483,16483,早午餐
16484,16484,酒吧/餐酒館
16486,16486,咖啡甜點
16487,16487,咖啡甜點
16488,16488,咖啡甜點
16491,16491,咖啡甜點
16492,16492,咖啡甜點
16493,16493,咖啡甜點
16494,16494,咖啡甜點
16495,16495,咖啡甜點
16496,16496,咖啡甜點
16497,16497,咖啡甜點
16499,16499,咖啡甜點
16500,16500,咖啡甜點
16501,16501,咖啡甜點
16502,16502,咖啡甜點
16503,16503,早午餐
16504,16504,咖啡甜點
16505,16505,咖啡甜點
16506,16506,咖啡甜點
16509,16509,早午餐
16511,16511,早午餐
16512,16512,日式
16514,16514,中式
16515,16515,中式
16516,16516,異國料理
16518,16518,台灣小吃/熱炒店
16519,16519,台灣小吃/熱炒店
16520,16520,中式
16521,16521,台灣小吃/熱炒店
16522,16522,酒吧/餐酒館
16523,16523,早午餐
16524,16524,早午餐
16525,16525,早午餐
16526,16526,早午餐
16527,16527,早午餐
16528,16528,早午餐
16529,16529,早午餐
16530,16530,早午餐
16531,16531,早午餐
16532,16532,早午餐
16535,16535,中式
16537,16537,台灣小吃/熱炒店
16539,16539,咖啡甜點
16540,16540,咖啡甜點
16542,16542,咖啡甜點
16544,16544,早午餐
16545,16545,台灣小吃/熱炒店
16546,16546,早午餐
16547,16547,咖啡甜點
16548,16548,咖啡甜點
16549,16549,咖啡甜點
16550,16550,咖啡甜點
16552,16552,咖啡甜點
16553,16553,咖啡甜點
16554,16554,咖啡甜點
16556,16556,台灣小吃/熱炒店
16558,16558,咖啡甜點
16560,16560,咖啡甜點
16561,16561,咖啡甜點
16563,16563,中式
16564,16564,台灣小吃/熱炒店
16565,16565,咖啡甜點
16566,16566,咖啡甜點
16570,16570,咖啡甜點
16573,16573,咖啡甜點
16576,16576,咖啡甜點
16577,16577,咖啡甜點
16580,16580,台灣小吃/熱炒店
16585,16585,早午餐
16586,16586,早午餐
16587,16587,早午餐
16591,16591,早午餐
16595,16595,早午餐
16596,16596,日式
16598,16598,咖啡甜點
16599,16599,咖啡甜點
16600,16600,咖啡甜點
16605,16605,中式
16606,16606,台灣小吃/熱炒店
16607,16607,咖啡甜點
16609,16609,咖啡甜點
16612,16612,中式
16614,16614,中式
16615,16615,台灣小吃/熱炒店
16617,16617,火鍋
16620,16620,火鍋
16621,16621,台灣小吃/熱炒店
16624,16624,燒烤店
16625,16625,台灣小吃/熱炒店
16627,16627,火鍋
16629,16629,早午餐
16632,16632,台灣小吃/熱炒店
16633,16633,中式
16635,16635,日式
16637,16637,台灣小吃/熱炒店
16640,16640,日式
16641,16641,日式
16643,16643,日式
16644,16644,日式
16645,16645,台灣小吃/熱炒店
16646,16646,台灣小吃/熱炒店
16651,16651,異國料理
16653,16653,台灣小吃/熱炒店
16655,16655,日式
16656,16656,中式
16657,16657,台灣小吃/熱炒店
16658,16658,中式
16660,16660,台灣小吃/熱炒店
16662,16662,台灣小吃/熱炒店
16664,16664,中式
16668,16668,台灣小吃/熱炒店
16669,16669,台灣小吃/熱炒店
16670,16670,早午餐
16671,16671,日式
16674,16674,中式
16675,16675,中式
16676,16676,台灣小吃/熱炒店
16679,16679,中式
16680,16680,早午餐
16681,16681,中式
16682,16682,台灣小吃/熱炒店
16683,16683,台灣小吃/熱炒店
16685,16685,中式
16687,16687,台灣小吃/熱炒店
16688,16688,台灣小吃/熱炒店
16689,16689,台灣小吃/熱炒店
16693,16693,台灣小吃/熱炒店
16695,16695,台灣小吃/熱炒店
16696,16696,中式
16699,16699,台灣小吃/熱炒店
16701,16701,早午餐
16702,16702,早午餐
16703,16703,咖啡甜點
16705,16705,早午餐
16706,16706,日式
16708,16708,早午餐
16709,16709,台灣小吃/熱炒店
16711,16711,台灣小吃/熱炒店
16713,16713,南洋
16714,16714,燒烤店
16717,16717,素食
16719,16719,素食
16720,16720,中式
16722,16722,台灣小吃/熱炒店
16723,16723,日式
16725,16725,台灣小吃/熱炒店
16726,16726,火鍋
16727,16727,中式
16728,16728,咖啡甜點
16730,16730,日式
16733,16733,中式
16734,16734,酒吧/餐酒館
16736,16736,台灣小吃/熱炒店
16738,16738,咖啡甜點
16740,16740,咖啡甜點
16741,16741,咖啡甜點
16743,16743,早午餐
16744,16744,早午餐
16745,16745,早午餐
16748,16748,早午餐
16749,16749,咖啡甜點
16751,16751,咖啡甜點
16753,16753,咖啡甜點
16754,16754,日式
16756,16756,早午餐
16760,16760,台灣小吃/熱炒店
16761,16761,火鍋
16762,16762,台灣小吃/熱炒店
16765,16765,中式
16766,16766,早午餐
16767,16767,早午餐
16768,16768,早午餐
16769,16769,早午餐
16770,16770,早午餐
16771,16771,早午餐
16772,16772,咖啡甜點
16773,16773,咖啡甜點
16775,16775,咖啡甜點
16777,16777,咖啡甜點
16778,16778,咖啡甜點
16779,16779,咖啡甜點
16780,16780,咖啡甜點
16781,16781,咖啡甜點
16783,16783,咖啡甜點
16786,16786,咖啡甜點
16787,16787,咖啡甜點
16788,16788,咖啡甜點
16789,16789,咖啡甜點
16790,16790,咖啡甜點
16791,16791,咖啡甜點
16792,16792,咖啡甜點
16793,16793,咖啡甜點
16796,16796,咖啡甜點
16797,16797,日式
16798,16798,早午餐
16799,16799,中式
16800,16800,台灣小吃/熱炒店
16806,16806,早午餐
16811,16811,台灣小吃/熱炒店
16814,16814,台灣小吃/熱炒店
16816,16816,台灣小吃/熱炒店
16821,16821,台灣小吃/熱炒店
16824,16824,台灣小吃/熱炒店
16826,16826,台灣小吃/熱炒店
16827,16827,台灣小吃/熱炒店
16828,16828,台灣小吃/熱炒店
16829,16829,台灣小吃/熱炒店
16833,16833,台灣小吃/熱炒店
16836,16836,台灣小吃/熱炒店
16841,16841,台灣小吃/熱炒店
16842,16842,燒烤店
16843,16843,燒烤店
16844,16844,早午餐
16845,16845,早午餐
16846,16846,台灣小吃/熱炒店
16848,16848,燒烤店
16849,16849,早午餐
16850,16850,台灣小吃/熱炒店
16851,16851,台灣小吃/熱炒店
16855,16855,早午餐
16856,16856,台灣小吃/熱炒店
16858,16858,台灣小吃/熱炒店
16860,16860,台灣小吃/熱炒店
16863,16863,早午餐
16870,16870,早午餐
16871,16871,中式
16872,16872,台灣小吃/熱炒店
16874,16874,台灣小吃/熱炒店
16877,16877,台灣小吃/熱炒店
16885,16885,台灣小吃/熱炒店
16888,16888,台灣小吃/熱炒店
16890,16890,酒吧/餐酒館
16891,16891,台灣小吃/熱炒店
16895,16895,咖啡甜點
16897,16897,早午餐
16903,16903,早午餐
16904,16904,台灣小吃/熱炒店
16905,16905,中式
16909,16909,咖啡甜點
16910,16910,中式
16911,16911,中式
16915,16915,咖啡甜點
16916,16916,台灣小吃/熱炒店
16917,16917,中式
16918,16918,台灣小吃/熱炒店
16919,16919,台灣小吃/熱炒店
16922,16922,咖啡甜點
16923,16923,咖啡甜點
16926,16926,台灣小吃/熱炒店
16927,16927,早午餐
16928,16928,早午餐
16929,16929,台灣小吃/熱炒店
16930,16930,台灣小吃/熱炒店
16932,16932,咖啡甜點
16933,16933,台灣小吃/熱炒店
16935,16935,台灣小吃/熱炒店
16936,16936,日式
16937,16937,燒烤店
16938,16938,早午餐
16939,16939,早午餐
16940,16940,早午餐
16942,16942,早午餐
16944,16944,咖啡甜點
16945,16945,咖啡甜點
16947,16947,早午餐
16949,16949,早午餐
16950,16950,台灣小吃/熱炒店
16953,16953,中式
16954,16954,台灣小吃/熱炒店
16956,16956,台灣小吃/熱炒店
16957,16957,中式
16959,16959,早午餐
16961,16961,火鍋
16962,16962,台灣小吃/熱炒店
16963,16963,台灣小吃/熱炒店
16964,16964,咖啡甜點
16965,16965,咖啡甜點
16966,16966,中式
16969,16969,早午餐
16973,16973,台灣小吃/熱炒店
16975,16975,中式
16976,16976,中式
16977,16977,台灣小吃/熱炒店
16978,16978,火鍋
16980,16980,咖啡甜點
16981,16981,咖啡甜點
16982,16982,異國料理
16983,16983,咖啡甜點
16985,16985,南洋
16986,16986,台灣小吃/熱炒店
16987,16987,台灣小吃/熱炒店
16988,16988,素食
16990,16990,早午餐
16991,16991,咖啡甜點
16993,16993,早午餐
16998,16998,火鍋
16999,16999,火鍋
17000,17000,火鍋
17001,17001,火鍋
17002,17002,中式
17003,17003,中式
17004,17004,日式
17005,17005,台灣小吃/熱炒店
17006,17006,早午餐
17008,17008,日式
17009,17009,日式
17010,17010,日式
17011,17011,日式
17012,17012,酒吧/餐酒館
17018,17018,意式
17019,17019,中式
17021,17021,台灣小吃/熱炒店
17022,17022,咖啡甜點
17023,17023,中式
17024,17024,中式
17025,17025,中式
17026,17026,台灣小吃/熱炒店
17028,17028,中式
17029,17029,早午餐
17032,17032,台灣小吃/熱炒店
17038,17038,早午餐
17040,17040,早午餐
17043,17043,台灣小吃/熱炒店
17044,17044,台灣小吃/熱炒店
17045,17045,火鍋
17046,17046,中式
17050,17050,台灣小吃/熱炒店
17052,17052,中式
17053,17053,咖啡甜點
17059,17059,台灣小吃/熱炒店
17060,17060,異國料理
17061,17061,台灣小吃/熱炒店
17062,17062,台灣小吃/熱炒店
17063,17063,台灣小吃/熱炒店
17066,17066,酒吧/餐酒館
17067,17067,酒吧/餐酒館
17071,17071,咖啡甜點
17072,17072,咖啡甜點
17073,17073,咖啡甜點
17074,17074,咖啡甜點
17075,17075,日式
17077,17077,台灣小吃/熱炒店
17079,17079,台灣小吃/熱炒店
17081,17081,異國料理
17082,17082,早午餐
17083,17083,早午餐
17085,17085,早午餐
17086,17086,咖啡甜點
17087,17087,早午餐
17088,17088,台灣小吃/熱炒店
17090,17090,咖啡甜點
17091,17091,咖啡甜點
17092,17092,咖啡甜點
17093,17093,咖啡甜點
17094,17094,咖啡甜點
17095,17095,台灣小吃/熱炒店
17098,17098,咖啡甜點
17099,17099,台灣小吃/熱炒店
17100,17100,咖啡甜點
17101,17101,咖啡甜點
17103,17103,日式
17104,17104,台灣小吃/熱炒店
17105,17105,日式
17106,17106,中式
17111,17111,早午餐
17113,17113,早午餐
17114,17114,中式
17117,17117,台灣小吃/熱炒店
17119,17119,早午餐
17120,17120,早午餐
17121,17121,日式
17122,17122,中式
17123,17123,異國料理
17129,17129,日式
17130,17130,台灣小吃/熱炒店
17133,17133,燒烤店
17134,17134,異國料理
17136,17136,中式
17143,17143,早午餐
17144,17144,台灣小吃/熱炒店
17145,17145,台灣小吃/熱炒店
17147,17147,日式
17149,17149,南洋
17150,17150,咖啡甜點
17152,17152,早午餐
17153,17153,中式
17155,17155,早午餐
17156,17156,咖啡甜點
17157,17157,咖啡甜點
17159,17159,早午餐
17160,17160,台灣小吃/熱炒店
17162,17162,咖啡甜點
17163,17163,咖啡甜點
17165,17165,咖啡甜點
17168,17168,台灣小吃/熱炒店
17170,17170,台灣小吃/熱炒店
17173,17173,火鍋
17174,17174,火鍋
17176,17176,火鍋
17178,17178,中式
17179,17179,異國料理
17183,17183,台灣小吃/熱炒店
17186,17186,早午餐
17193,17193,咖啡甜點
17195,17195,南洋
17196,17196,早午餐
17201,17201,咖啡甜點
17206,17206,咖啡甜點
17207,17207,中式
17208,17208,日式
17212,17212,日式
17213,17213,台灣小吃/熱炒店
17214,17214,日式
17215,17215,中式
17217,17217,中式
17222,17222,日式
17223,17223,台灣小吃/熱炒店
17224,17224,中式
17226,17226,異國料理
17227,17227,台灣小吃/熱炒店
17228,17228,早午餐
17230,17230,火鍋
17235,17235,早午餐
17236,17236,台灣小吃/熱炒店
17237,17237,咖啡甜點
17238,17238,中式
17239,17239,早午餐
17240,17240,日式
17243,17243,早午餐
17248,17248,台灣小吃/熱炒店
17249,17249,中式
17252,17252,早午餐
17254,17254,美式
17257,17257,中式
17258,17258,燒烤店
17260,17260,咖啡甜點
17265,17265,早午餐
17267,17267,早午餐
17269,17269,早午餐
17271,17271,咖啡甜點
17274,17274,早午餐
17275,17275,早午餐
