file_name_1,標記
9046,南洋
9049,中式
9050,素食
9051,素食
9053,咖啡甜點
9054,日式
9055,燒烤店
9056,咖啡甜點
9057,咖啡甜點
9058,咖啡甜點
9060,咖啡甜點
9061,咖啡甜點
9062,早午餐
9063,早午餐
9064,早午餐
9065,咖啡甜點
9066,咖啡甜點
9068,日式
9070,台灣小吃/熱炒店
9071,台灣小吃/熱炒店
9072,酒吧/餐酒館
9073,日式
9074,日式
9076,燒烤店
9077,火鍋
9078,酒吧/餐酒館
9079,火鍋
9082,咖啡甜點
9083,咖啡甜點
9084,咖啡甜點
9085,咖啡甜點
9086,台灣小吃/熱炒店
9087,日式
9088,日式
9089,日式
9090,日式
9091,日式
9092,日式
9093,酒吧/餐酒館
9094,酒吧/餐酒館
9098,美式
9099,酒吧/餐酒館
9100,中式
9101,中式
9103,日式
9104,咖啡甜點
9105,咖啡甜點
9106,酒吧/餐酒館
9108,日式
9110,日式
9111,早午餐
9113,早午餐
9114,中式
9115,日式
9116,酒吧/餐酒館
9117,酒吧/餐酒館
9118,酒吧/餐酒館
9119,酒吧/餐酒館
9120,酒吧/餐酒館
9121,咖啡甜點
9122,咖啡甜點
9123,燒烤店
9127,早午餐
9128,咖啡甜點
9129,美式
9130,美式
9132,異國料理
9135,咖啡甜點
9136,咖啡甜點
9137,咖啡甜點
9138,日式
9139,中式
9140,台灣小吃/熱炒店
9141,日式
9144,日式
9145,台灣小吃/熱炒店
9146,意式
9147,台灣小吃/熱炒店
9149,台灣小吃/熱炒店
9150,台灣小吃/熱炒店
9151,異國料理
9152,台灣小吃/熱炒店
9153,台灣小吃/熱炒店
9155,中式
9157,台灣小吃/熱炒店
9158,台灣小吃/熱炒店
9159,中式
9160,中式
9161,日式
9163,日式
9164,酒吧/餐酒館
9166,台灣小吃/熱炒店
9167,意式
9171,台灣小吃/熱炒店
9172,咖啡甜點
9173,台灣小吃/熱炒店
9174,台灣小吃/熱炒店
9175,台灣小吃/熱炒店
9176,台灣小吃/熱炒店
9177,中式
9179,中式
9180,台灣小吃/熱炒店
9181,台灣小吃/熱炒店
9182,台灣小吃/熱炒店
9183,早午餐
9184,台灣小吃/熱炒店
9185,台灣小吃/熱炒店
9186,台灣小吃/熱炒店
9190,台灣小吃/熱炒店
9191,台灣小吃/熱炒店
9192,台灣小吃/熱炒店
9195,台灣小吃/熱炒店
9196,台灣小吃/熱炒店
9197,中式
9198,台灣小吃/熱炒店
9203,中式
9207,素食
9208,異國料理
9209,中式
9213,咖啡甜點
9214,咖啡甜點
9215,咖啡甜點
9216,咖啡甜點
9217,咖啡甜點
9218,咖啡甜點
9219,咖啡甜點
9220,咖啡甜點
9221,咖啡甜點
9222,咖啡甜點
9223,咖啡甜點
9224,咖啡甜點
9225,咖啡甜點
9226,咖啡甜點
9227,咖啡甜點
9228,咖啡甜點
9229,咖啡甜點
9230,咖啡甜點
9233,咖啡甜點
9234,燒烤店
9236,日式
9239,意式
9244,日式
9245,台灣小吃/熱炒店
9246,燒烤店
9247,日式
9248,中式
9250,日式
9253,韓式
9255,中式
9256,台灣小吃/熱炒店
9257,中式
9260,台灣小吃/熱炒店
9262,素食
9263,台灣小吃/熱炒店
9264,中式
9265,素食
9266,台灣小吃/熱炒店
9267,台灣小吃/熱炒店
9268,咖啡甜點
9269,咖啡甜點
9270,咖啡甜點
9271,咖啡甜點
9278,咖啡甜點
9279,早午餐
9280,早午餐
9283,中式
9289,燒烤店
9290,燒烤店
9292,台灣小吃/熱炒店
9293,日式
9294,日式
9295,中式
9296,日式
9297,酒吧/餐酒館
9298,早午餐
9299,早午餐
9300,火鍋
9301,火鍋
9302,火鍋
9303,日式
9306,中式
9307,台灣小吃/熱炒店
9311,台灣小吃/熱炒店
9312,咖啡甜點
9314,台灣小吃/熱炒店
9316,台灣小吃/熱炒店
9318,台灣小吃/熱炒店
9319,台灣小吃/熱炒店
9322,中式
9323,早午餐
9324,早午餐
9326,咖啡甜點
9327,中式
9329,日式
9330,南洋
9332,咖啡甜點
9333,美式
9334,異國料理
9337,酒吧/餐酒館
9338,酒吧/餐酒館
9339,台灣小吃/熱炒店
9340,中式
9341,日式
9342,中式
9343,日式
9344,日式
9345,酒吧/餐酒館
9346,酒吧/餐酒館
9347,酒吧/餐酒館
9349,日式
9351,咖啡甜點
9354,咖啡甜點
9355,咖啡甜點
9356,咖啡甜點
9357,早午餐
9358,早午餐
9359,早午餐
9360,早午餐
9361,早午餐
9362,咖啡甜點
9370,咖啡甜點
9371,咖啡甜點
9372,早午餐
9374,意式
9376,咖啡甜點
9377,日式
9378,咖啡甜點
9379,咖啡甜點
9381,咖啡甜點
9382,咖啡甜點
9383,咖啡甜點
9384,咖啡甜點
9385,咖啡甜點
9386,咖啡甜點
9387,中式
9391,咖啡甜點
9392,咖啡甜點
9395,台灣小吃/熱炒店
9396,早午餐
9397,早午餐
9398,燒烤店
9399,台灣小吃/熱炒店
9402,咖啡甜點
9403,台灣小吃/熱炒店
9404,異國料理
9405,日式
9407,咖啡甜點
9408,日式
9409,日式
9410,日式
9411,日式
9412,日式
9413,日式
9414,日式
9416,咖啡甜點
9417,台灣小吃/熱炒店
9418,酒吧/餐酒館
9419,咖啡甜點
9422,咖啡甜點
9423,中式
9424,酒吧/餐酒館
9425,咖啡甜點
9426,咖啡甜點
9428,咖啡甜點
9429,咖啡甜點
9430,咖啡甜點
9432,酒吧/餐酒館
9433,酒吧/餐酒館
9434,酒吧/餐酒館
9435,酒吧/餐酒館
9439,日式
9440,早午餐
9441,咖啡甜點
9443,咖啡甜點
9444,咖啡甜點
9446,中式
9447,中式
9448,台灣小吃/熱炒店
9449,台灣小吃/熱炒店
9452,咖啡甜點
9453,咖啡甜點
9454,台灣小吃/熱炒店
9456,咖啡甜點
9462,咖啡甜點
9463,咖啡甜點
9464,咖啡甜點
9465,日式
9466,日式
9468,日式
9469,日式
9470,中式
9471,火鍋
9472,火鍋
9473,火鍋
9474,火鍋
9475,火鍋
9477,火鍋
9478,火鍋
9479,台灣小吃/熱炒店
9480,中式
9481,日式
9482,中式
9484,台灣小吃/熱炒店
9485,咖啡甜點
9486,咖啡甜點
9487,咖啡甜點
9488,早午餐
9489,台灣小吃/熱炒店
9490,台灣小吃/熱炒店
9491,咖啡甜點
9492,早午餐
9494,異國料理
9495,台灣小吃/熱炒店
9497,咖啡甜點
9499,咖啡甜點
9500,中式
9504,咖啡甜點
9505,咖啡甜點
9507,咖啡甜點
9509,南洋
9510,台灣小吃/熱炒店
9511,咖啡甜點
9512,韓式
9514,早午餐
9515,台灣小吃/熱炒店
9516,日式
9518,咖啡甜點
9519,早午餐
9520,咖啡甜點
9521,早午餐
9522,早午餐
9523,咖啡甜點
9524,酒吧/餐酒館
9525,燒烤店
9526,台灣小吃/熱炒店
9528,台灣小吃/熱炒店
9529,日式
9531,日式
9535,火鍋
9536,咖啡甜點
9537,咖啡甜點
9538,咖啡甜點
9540,咖啡甜點
9541,咖啡甜點
9542,咖啡甜點
9543,咖啡甜點
9545,日式
9546,中式
9547,中式
9548,韓式
9554,咖啡甜點
9555,台灣小吃/熱炒店
9556,台灣小吃/熱炒店
9557,咖啡甜點
9558,酒吧/餐酒館
9560,酒吧/餐酒館
9561,日式
9562,早午餐
9563,早午餐
9564,早午餐
9565,早午餐
9567,早午餐
9569,美式
9570,早午餐
9571,日式
9572,咖啡甜點
9573,早午餐
9575,台灣小吃/熱炒店
9576,素食
9577,素食
9578,素食
9580,咖啡甜點
9581,咖啡甜點
9582,咖啡甜點
9583,咖啡甜點
9584,咖啡甜點
9586,異國料理
9587,酒吧/餐酒館
9588,台灣小吃/熱炒店
9589,咖啡甜點
9590,台灣小吃/熱炒店
9591,美式
9592,早午餐
9593,早午餐
9594,咖啡甜點
9595,咖啡甜點
9596,咖啡甜點
9597,咖啡甜點
9599,咖啡甜點
9601,中式
9603,火鍋
9605,火鍋
9606,火鍋
9607,火鍋
9608,火鍋
9609,酒吧/餐酒館
9611,意式
9613,中式
9614,日式
9616,日式
9617,日式
9618,酒吧/餐酒館
9619,日式
9620,日式
9621,日式
9622,日式
9623,日式
9624,日式
9625,日式
9626,日式
9627,日式
9628,日式
9629,日式
9630,日式
9631,日式
9632,日式
9633,日式
9635,日式
9636,日式
9637,日式
9638,咖啡甜點
9639,日式
9640,日式
9642,日式
9644,日式
9645,日式
9648,日式
9649,中式
9650,咖啡甜點
9651,火鍋
9652,美式
9653,美式
9654,台灣小吃/熱炒店
9655,素食
9656,韓式
9657,韓式
9658,韓式
9660,咖啡甜點
9661,咖啡甜點
9663,咖啡甜點
9664,咖啡甜點
9665,早午餐
9666,早午餐
9667,中式
9669,火鍋
9671,咖啡甜點
9672,咖啡甜點
9674,咖啡甜點
9675,台灣小吃/熱炒店
9676,咖啡甜點
9677,咖啡甜點
9679,咖啡甜點
9680,台灣小吃/熱炒店
9681,台灣小吃/熱炒店
9682,火鍋
9683,台灣小吃/熱炒店
9685,美式
9686,日式
9687,早午餐
9689,台灣小吃/熱炒店
9691,台灣小吃/熱炒店
9692,咖啡甜點
9693,日式
9694,日式
9695,中式
9699,咖啡甜點
9700,咖啡甜點
9701,咖啡甜點
9705,中式
9706,酒吧/餐酒館
9707,酒吧/餐酒館
9708,酒吧/餐酒館
9711,台灣小吃/熱炒店
9712,中式
9713,台灣小吃/熱炒店
9714,台灣小吃/熱炒店
9715,咖啡甜點
9716,早午餐
9717,早午餐
9719,酒吧/餐酒館
9721,中式
9723,咖啡甜點
9724,異國料理
9725,異國料理
9726,酒吧/餐酒館
9728,中式
9729,中式
9731,中式
9733,咖啡甜點
9734,早午餐
9735,咖啡甜點
9736,咖啡甜點
9737,意式
9738,台灣小吃/熱炒店
9739,台灣小吃/熱炒店
9740,台灣小吃/熱炒店
9743,台灣小吃/熱炒店
9745,咖啡甜點
9747,中式
9749,咖啡甜點
9750,咖啡甜點
9751,早午餐
9752,咖啡甜點
9753,台灣小吃/熱炒店
9755,日式
9756,早午餐
9757,早午餐
9758,台灣小吃/熱炒店
9759,酒吧/餐酒館
9760,日式
9763,台灣小吃/熱炒店
9764,中式
9765,酒吧/餐酒館
9766,酒吧/餐酒館
9767,酒吧/餐酒館
9768,台灣小吃/熱炒店
9769,早午餐
9771,日式
9774,台灣小吃/熱炒店
9775,咖啡甜點
9778,中式
9779,咖啡甜點
9780,日式
9781,台灣小吃/熱炒店
9782,日式
9785,中式
9786,早午餐
9789,咖啡甜點
9790,酒吧/餐酒館
9791,酒吧/餐酒館
9792,酒吧/餐酒館
9793,酒吧/餐酒館
9795,台灣小吃/熱炒店
9796,台灣小吃/熱炒店
9798,中式
9799,台灣小吃/熱炒店
9800,台灣小吃/熱炒店
9803,火鍋
9804,中式
9805,日式
9807,台灣小吃/熱炒店
9808,中式
9809,日式
9810,日式
9811,日式
9814,日式
9816,日式
9820,日式
9821,日式
9822,日式
9823,日式
9824,日式
9825,日式
9826,日式
9827,酒吧/餐酒館
9828,日式
9829,日式
9832,韓式
9834,台灣小吃/熱炒店
9835,咖啡甜點
9837,異國料理
9839,台灣小吃/熱炒店
9841,意式
9842,意式
9843,意式
9844,意式
9845,台灣小吃/熱炒店
9846,中式
9850,台灣小吃/熱炒店
9851,早午餐
9853,日式
9854,台灣小吃/熱炒店
9856,異國料理
9857,中式
9858,中式
9860,日式
9861,咖啡甜點
9862,南洋
9863,南洋
9864,日式
9866,酒吧/餐酒館
9867,素食
9868,素食
9869,素食
9870,台灣小吃/熱炒店
9871,素食
9872,素食
9873,素食
9874,素食
9875,素食
9876,素食
9877,中式
9878,韓式
9879,韓式
9880,咖啡甜點
9881,早午餐
9882,咖啡甜點
9883,咖啡甜點
9884,咖啡甜點
9885,咖啡甜點
9886,咖啡甜點
9887,咖啡甜點
9888,咖啡甜點
9891,日式
9894,台灣小吃/熱炒店
9896,早午餐
9899,中式
9900,早午餐
9902,早午餐
9903,咖啡甜點
9904,早午餐
9905,早午餐
9906,早午餐
9907,早午餐
9908,日式
9909,台灣小吃/熱炒店
9911,日式
9912,中式
9915,台灣小吃/熱炒店
9916,台灣小吃/熱炒店
9917,台灣小吃/熱炒店
9918,早午餐
9919,日式
9920,中式
9921,美式
9925,日式
9926,酒吧/餐酒館
9927,酒吧/餐酒館
9928,酒吧/餐酒館
9929,酒吧/餐酒館
9930,酒吧/餐酒館
9931,酒吧/餐酒館
9932,台灣小吃/熱炒店
9933,咖啡甜點
9934,咖啡甜點
9935,咖啡甜點
9936,日式
9937,咖啡甜點
9938,咖啡甜點
9939,美式
9940,酒吧/餐酒館
9942,台灣小吃/熱炒店
9943,台灣小吃/熱炒店
9944,韓式
9946,日式
9947,中式
9949,台灣小吃/熱炒店
9950,素食
9951,素食
9952,咖啡甜點
9954,咖啡甜點
9955,咖啡甜點
9956,咖啡甜點
9957,咖啡甜點
9958,台灣小吃/熱炒店
9959,異國料理
9961,日式
9962,日式
9968,咖啡甜點
9970,日式
9971,台灣小吃/熱炒店
9972,咖啡甜點
9973,日式
9974,異國料理
9977,咖啡甜點
9982,咖啡甜點
9983,咖啡甜點
9984,咖啡甜點
9985,咖啡甜點
9988,咖啡甜點
9990,早午餐
9991,咖啡甜點
9992,早午餐
9993,早午餐
9994,酒吧/餐酒館
9997,異國料理
9998,台灣小吃/熱炒店
9999,台灣小吃/熱炒店
10000,燒烤店
10001,中式
10002,中式
10006,台灣小吃/熱炒店
10007,日式
10010,早午餐
10011,中式
10013,早午餐
10014,台灣小吃/熱炒店
10015,台灣小吃/熱炒店
10017,中式
10019,台灣小吃/熱炒店
10020,中式
10022,台灣小吃/熱炒店
10023,中式
10024,早午餐
10025,中式
10028,中式
10029,咖啡甜點
10030,中式
10031,中式
10032,中式
10033,中式
10034,中式
10036,台灣小吃/熱炒店
10038,早午餐
10039,中式
10040,中式
10041,台灣小吃/熱炒店
10042,素食
10043,素食
10044,素食
10046,台灣小吃/熱炒店
10047,咖啡甜點
10049,早午餐
10050,早午餐
10051,早午餐
10052,早午餐
10053,台灣小吃/熱炒店
10055,中式
10056,咖啡甜點
10059,咖啡甜點
10060,咖啡甜點
10061,咖啡甜點
10062,中式
10063,日式
10064,酒吧/餐酒館
10065,台灣小吃/熱炒店
10067,酒吧/餐酒館
10069,台灣小吃/熱炒店
10071,日式
10072,咖啡甜點
10073,咖啡甜點
10074,早午餐
10075,咖啡甜點
10076,日式
10077,酒吧/餐酒館
10078,美式
10079,咖啡甜點
10080,酒吧/餐酒館
10082,台灣小吃/熱炒店
10083,南洋
10084,南洋
10085,南洋
10086,南洋
10091,中式
10095,意式
10096,咖啡甜點
10098,日式
10101,咖啡甜點
10103,咖啡甜點
10104,咖啡甜點
10105,台灣小吃/熱炒店
10106,咖啡甜點
10108,咖啡甜點
10109,咖啡甜點
10110,咖啡甜點
10111,咖啡甜點
10113,台灣小吃/熱炒店
10114,咖啡甜點
10115,台灣小吃/熱炒店
10116,異國料理
10117,日式
10118,日式
10119,台灣小吃/熱炒店
10120,咖啡甜點
10121,酒吧/餐酒館
10122,咖啡甜點
10123,咖啡甜點
10124,咖啡甜點
10126,咖啡甜點
10128,台灣小吃/熱炒店
10129,中式
10132,中式
10134,咖啡甜點
10135,台灣小吃/熱炒店
10137,台灣小吃/熱炒店
10138,咖啡甜點
10142,咖啡甜點
10144,咖啡甜點
10146,咖啡甜點
10147,咖啡甜點
10149,咖啡甜點
10150,咖啡甜點
10151,咖啡甜點
10153,咖啡甜點
10154,咖啡甜點
10157,日式
10158,中式
10159,台灣小吃/熱炒店
10162,咖啡甜點
10164,台灣小吃/熱炒店
10167,早午餐
10168,咖啡甜點
10169,咖啡甜點
10170,早午餐
10171,咖啡甜點
10172,咖啡甜點
10173,咖啡甜點
10174,早午餐
10176,台灣小吃/熱炒店
10177,早午餐
10178,咖啡甜點
10179,日式
10180,台灣小吃/熱炒店
10181,酒吧/餐酒館
10182,咖啡甜點
10185,咖啡甜點
10186,咖啡甜點
10187,中式
10188,中式
10190,南洋
10191,早午餐
10193,意式
10194,早午餐
10195,韓式
10196,素食
10197,素食
10198,咖啡甜點
10199,咖啡甜點
10200,台灣小吃/熱炒店
10201,台灣小吃/熱炒店
10203,台灣小吃/熱炒店
10205,咖啡甜點
10206,咖啡甜點
10209,中式
10210,咖啡甜點
10211,咖啡甜點
10212,酒吧/餐酒館
10213,咖啡甜點
10214,意式
10215,咖啡甜點
10216,早午餐
10217,早午餐
10218,早午餐
10219,咖啡甜點
10220,咖啡甜點
10221,咖啡甜點
10222,台灣小吃/熱炒店
10224,台灣小吃/熱炒店
10225,素食
10226,台灣小吃/熱炒店
10227,日式
10228,日式
10231,中式
10232,咖啡甜點
10233,咖啡甜點
10234,咖啡甜點
10235,咖啡甜點
10236,中式
10238,中式
10240,台灣小吃/熱炒店
10241,咖啡甜點
10242,咖啡甜點
10243,咖啡甜點
10244,早午餐
10245,酒吧/餐酒館
10246,早午餐
10247,中式
10248,火鍋
10249,台灣小吃/熱炒店
10250,中式
10251,中式
10252,早午餐
10253,日式
10257,早午餐
10258,韓式
10259,台灣小吃/熱炒店
10260,咖啡甜點
10261,咖啡甜點
10262,素食
10263,素食
10264,咖啡甜點
10266,咖啡甜點
10268,中式
10269,台灣小吃/熱炒店
10270,日式
10271,中式
10272,異國料理
10274,台灣小吃/熱炒店
10276,台灣小吃/熱炒店
10278,咖啡甜點
10280,酒吧/餐酒館
10281,咖啡甜點
10283,咖啡甜點
10286,早午餐
10287,早午餐
10288,中式
10289,日式
10290,日式
10291,南洋
10292,咖啡甜點
10293,台灣小吃/熱炒店
10294,咖啡甜點
10295,咖啡甜點
10296,咖啡甜點
10297,咖啡甜點
10300,台灣小吃/熱炒店
10301,日式
10303,火鍋
10304,日式
10305,火鍋
10306,火鍋
10308,火鍋
10309,火鍋
10311,火鍋
10312,火鍋
10315,中式
10317,火鍋
10319,中式
10320,台灣小吃/熱炒店
10321,台灣小吃/熱炒店
10322,日式
10324,中式
10326,酒吧/餐酒館
10327,台灣小吃/熱炒店
10328,早午餐
10329,咖啡甜點
10330,咖啡甜點
10331,台灣小吃/熱炒店
10333,咖啡甜點
10334,台灣小吃/熱炒店
10335,咖啡甜點
10336,早午餐
10337,台灣小吃/熱炒店
10338,早午餐
10340,咖啡甜點
10342,日式
10343,中式
10347,異國料理
10348,酒吧/餐酒館
10349,咖啡甜點
10350,異國料理
10352,咖啡甜點
10355,咖啡甜點
10357,酒吧/餐酒館
10358,咖啡甜點
10359,咖啡甜點
10361,咖啡甜點
10363,咖啡甜點
10364,咖啡甜點
10365,咖啡甜點
10366,咖啡甜點
10367,咖啡甜點
10368,中式
10369,日式
10370,台灣小吃/熱炒店
10371,台灣小吃/熱炒店
10373,台灣小吃/熱炒店
10374,異國料理
10376,早午餐
10377,咖啡甜點
10378,早午餐
10379,早午餐
10380,咖啡甜點
10382,早午餐
10383,早午餐
10384,早午餐
10385,咖啡甜點
10386,咖啡甜點
10387,咖啡甜點
10388,咖啡甜點
10389,咖啡甜點
10390,咖啡甜點
10394,咖啡甜點
10395,咖啡甜點
10398,咖啡甜點
10399,美式
10400,美式
10401,台灣小吃/熱炒店
10403,酒吧/餐酒館
10404,中式
10406,火鍋
10407,火鍋
10409,意式
10410,早午餐
10411,台灣小吃/熱炒店
10412,酒吧/餐酒館
10413,台灣小吃/熱炒店
10414,日式
10418,咖啡甜點
10422,酒吧/餐酒館
10424,中式
10425,台灣小吃/熱炒店
10427,台灣小吃/熱炒店
10429,台灣小吃/熱炒店
10430,台灣小吃/熱炒店
10431,台灣小吃/熱炒店
10432,早午餐
10434,早午餐
10435,中式
10441,日式
10442,台灣小吃/熱炒店
10443,台灣小吃/熱炒店
10444,咖啡甜點
10446,咖啡甜點
10450,早午餐
10451,早午餐
10453,早午餐
10454,早午餐
10456,台灣小吃/熱炒店
10457,台灣小吃/熱炒店
10460,台灣小吃/熱炒店
10461,台灣小吃/熱炒店
10462,火鍋
10464,中式
10465,台灣小吃/熱炒店
10470,台灣小吃/熱炒店
10473,咖啡甜點
10474,日式
10477,日式
10478,日式
10479,台灣小吃/熱炒店
10480,台灣小吃/熱炒店
10481,中式
10483,日式
10484,台灣小吃/熱炒店
10485,燒烤店
10486,咖啡甜點
10487,早午餐
10488,台灣小吃/熱炒店
10489,早午餐
10490,台灣小吃/熱炒店
10491,素食
10492,素食
10493,咖啡甜點
10494,中式
10496,台灣小吃/熱炒店
10498,台灣小吃/熱炒店
10499,咖啡甜點
10500,台灣小吃/熱炒店
10501,台灣小吃/熱炒店
10502,台灣小吃/熱炒店
10504,中式
10505,中式
10506,中式
10507,韓式
10512,台灣小吃/熱炒店
10514,台灣小吃/熱炒店
10517,台灣小吃/熱炒店
10519,台灣小吃/熱炒店
10520,咖啡甜點
10522,台灣小吃/熱炒店
10523,咖啡甜點
10524,素食
10526,酒吧/餐酒館
10527,台灣小吃/熱炒店
10528,咖啡甜點
10531,酒吧/餐酒館
10534,台灣小吃/熱炒店
10535,咖啡甜點
10536,咖啡甜點
10537,燒烤店
10538,台灣小吃/熱炒店
10540,台灣小吃/熱炒店
10541,中式
10542,台灣小吃/熱炒店
10545,早午餐
10546,美式
10547,早午餐
10548,日式
10549,早午餐
10552,台灣小吃/熱炒店
10553,咖啡甜點
10554,燒烤店
10558,日式
10559,日式
10562,台灣小吃/熱炒店
10563,台灣小吃/熱炒店
10564,中式
10565,台灣小吃/熱炒店
10566,台灣小吃/熱炒店
10567,燒烤店
10568,台灣小吃/熱炒店
10572,台灣小吃/熱炒店
10573,台灣小吃/熱炒店
10576,中式
10577,台灣小吃/熱炒店
10578,咖啡甜點
10579,台灣小吃/熱炒店
10580,台灣小吃/熱炒店
10581,台灣小吃/熱炒店
10582,台灣小吃/熱炒店
10583,台灣小吃/熱炒店
10585,台灣小吃/熱炒店
10586,台灣小吃/熱炒店
10587,台灣小吃/熱炒店
10588,台灣小吃/熱炒店
10589,意式
10590,台灣小吃/熱炒店
10591,咖啡甜點
10592,咖啡甜點
10593,咖啡甜點
10594,中式
10595,台灣小吃/熱炒店
10596,台灣小吃/熱炒店
10599,台灣小吃/熱炒店
10600,台灣小吃/熱炒店
10603,咖啡甜點
10604,台灣小吃/熱炒店
10605,台灣小吃/熱炒店
10612,台灣小吃/熱炒店
10614,咖啡甜點
10616,咖啡甜點
10617,台灣小吃/熱炒店
10619,咖啡甜點
10620,中式
10627,咖啡甜點
10629,早午餐
10631,台灣小吃/熱炒店
10632,美式
10633,台灣小吃/熱炒店
10636,早午餐
10637,日式
